ImageID	filename	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev	ManuscriptID	NameID	Name	Digitized in Rose Digital Library	Online Repository	Digital Manuscript Link	Country	Locality	Institution	Shelfmark	Latitude	Longitude	PlaceID	Origin	Material	Number of folios	Height mm	Width mm	Area mm	Leaves per gathering	Lines per column	Number of illustrations	Date start	Date end	DateCombined	Columns per folio	Texts	Folios with 1 illustration	Folios with More than 1 illustration	Folios with at least one illustration	Folios with at least one illustration	Shelfmark	Olim		Langlois	Notes
Man134_f095	Man134_f095.JPEG	227	28.2958	65	24.8298	30	10.2861	Man228	Francais896	Franﾌ､ais 896	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 896	48.833584	2.375766	Pl129	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1494	2	1	35	4	39	39	fr. 896		Y	Y	
Man134_f096	Man134_f096.JPEG	227	26.1286	89	26.9739	29	9.6934	Man229	Francais897	Franﾌ､ais 897	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 897	48.833584	2.375766	Pl130	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1495	2	1	35	4	39	39	fr. 897		Y	Y	
Man134_f097	Man134_f097.JPEG	226	25.0838	80	23.0851	27	7.5921	Man230	Francais898	Franﾌ､ais 898	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 898	48.833584	2.375766	Pl131	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1496	2	1	35	4	39	39	fr. 898		Y	Y	
Man134_f098	Man134_f098.JPEG	241	12.3841	61	16.9288	31	9.995	Man231	Francais899	Franﾌ､ais 899	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 899	48.833584	2.375766	Pl132	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1497	2	1	35	4	39	39	fr. 899		Y	Y	
Man134_f099	Man134_f099.JPEG	228	34.7434	63	21.7714	30	10.927	Man232	Francais900	Franﾌ､ais 900	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 900	48.833584	2.375766	Pl133	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1498	2	1	35	4	39	39	fr. 900		Y	Y	
Man134_f100	Man134_f100.JPEG	231	25.5183	82	25.6808	29	8.4704	Man233	Francais901	Franﾌ､ais 901	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 901	48.833584	2.375766	Pl134	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1499	2	1	35	4	39	39	fr. 901		Y	Y	
Man134_f101	Man134_f101.JPEG	228	33.672	65	23.5705	30	9.9917	Man234	Francais902	Franﾌ､ais 902	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 902	48.833584	2.375766	Pl135	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1500	2	1	35	4	39	39	fr. 902		Y	Y	
Man134_f102	Man134_f102.JPEG	227	32.5919	65	21.0537	30	10.4433	Man235	Francais903	Franﾌ､ais 903	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 903	48.833584	2.375766	Pl136	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1501	2	1	35	4	39	39	fr. 903		Y	Y	
Man134_f103	Man134_f103.JPEG	232	26.8053	65	21.49	30	8.6278	Man236	Francais904	Franﾌ､ais 904	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 904	48.833584	2.375766	Pl137	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1502	2	1	35	4	39	39	fr. 904		Y	Y	
Man134_f104	Man134_f104.JPEG	235	25.7605	57	24.5344	31	9.1155	Man237	Francais905	Franﾌ､ais 905	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 905	48.833584	2.375766	Pl138	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1503	2	1	35	4	39	39	fr. 905		Y	Y	
Man134_f105	Man134_f105.JPEG	238	28.3416	64	21.7978	30	8.387	Man238	Francais906	Franﾌ､ais 906	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 906	48.833584	2.375766	Pl139	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1504	2	1	35	4	39	39	fr. 906		Y	Y	
Man134_f106	Man134_f106.JPEG	228	30.0707	75	22.6183	30	8.8009	Man239	Francais907	Franﾌ､ais 907	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 907	48.833584	2.375766	Pl140	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1505	2	1	35	4	39	39	fr. 907		Y	Y	
Man134_f107	Man134_f107.JPEG	228	35.2174	63	23.8374	30	10.6099	Man240	Francais908	Franﾌ､ais 908	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 908	48.833584	2.375766	Pl141	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1506	2	1	35	4	39	39	fr. 908		Y	Y	
Man134_f108	Man134_f108.JPEG	232	26.6279	65	22.8706	29	8.9729	Man241	Francais909	Franﾌ､ais 909	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 909	48.833584	2.375766	Pl142	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1507	2	1	35	4	39	39	fr. 909		Y	Y	
Man134_f109	Man134_f109.JPEG	236	29.1067	61	21.1078	30	7.0984	Man242	Francais910	Franﾌ､ais 910	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 910	48.833584	2.375766	Pl143	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1508	2	1	35	4	39	39	fr. 910		Y	Y	
Man134_f110	Man134_f110.JPEG	225	42.4431	68	26.9392	30	21.6456	Man243	Francais911	Franﾌ､ais 911	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 911	48.833584	2.375766	Pl144	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1509	2	1	35	4	39	39	fr. 911		Y	Y	
Man134_f111	Man134_f111.JPEG	227	31.9232	81	23.7052	29	10.262	Man244	Francais912	Franﾌ､ais 912	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 912	48.833584	2.375766	Pl145	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1510	2	1	35	4	39	39	fr. 912		Y	Y	
Man134_f112	Man134_f112.JPEG	233	25.3191	77	23.432	29	8.0998	Man245	Francais913	Franﾌ､ais 913	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 913	48.833584	2.375766	Pl146	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1511	2	1	35	4	39	39	fr. 913		Y	Y	
Man134_f113	Man134_f113.JPEG	230	24.6092	62	23.4742	30	10.4251	Man246	Francais914	Franﾌ､ais 914	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 914	48.833584	2.375766	Pl147	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1512	2	1	35	4	39	39	fr. 914		Y	Y	
Man134_f114	Man134_f114.JPEG	229	23.4023	62	23.4728	30	7.6435	Man247	Francais915	Franﾌ､ais 915	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 915	48.833584	2.375766	Pl148	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1513	2	1	35	4	39	39	fr. 915		Y	Y	
Man134_f115	Man134_f115.JPEG	229	35.5034	65	23.2569	30	8.1704	Man248	Francais916	Franﾌ､ais 916	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 916	48.833584	2.375766	Pl149	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1514	2	1	35	4	39	39	fr. 916		Y	Y	
Man134_f116	Man134_f116.JPEG	229	31.9154	73	23.1292	29	7.8796	Man249	Francais917	Franﾌ､ais 917	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 917	48.833584	2.375766	Pl150	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1515	2	1	35	4	39	39	fr. 917		Y	Y	
Man134_f117	Man134_f117.JPEG	231	27.1627	84	26.6701	29	7.6543	Man250	Francais918	Franﾌ､ais 918	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 918	48.833584	2.375766	Pl151	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1516	2	1	35	4	39	39	fr. 918		Y	Y	
Man134_f118	Man134_f118.JPEG	221	34.8815	69	23.6397	30	9.7339	Man251	Francais919	Franﾌ､ais 919	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 919	48.833584	2.375766	Pl152	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1517	2	1	35	4	39	39	fr. 919		Y	Y	
Man134_f119	Man134_f119.JPEG	227	29.8064	70	23.4704	29	10.2478	Man252	Francais920	Franﾌ､ais 920	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 920	48.833584	2.375766	Pl153	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1518	2	1	35	4	39	39	fr. 920		Y	Y	
Man134_f120	Man134_f120.JPEG	230	28.1067	59	23.9406	30	9.9919	Man253	Francais921	Franﾌ､ais 921	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 921	48.833584	2.375766	Pl154	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1519	2	1	35	4	39	39	fr. 921		Y	Y	
Man134_f121	Man134_f121.JPEG	232	26.9388	67	23.8995	28	11.7033	Man254	Francais922	Franﾌ､ais 922	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 922	48.833584	2.375766	Pl155	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1520	2	1	35	4	39	39	fr. 922		Y	Y	
Man134_f122	Man134_f122.JPEG	227	25.9583	63	23.2735	30	8.6814	Man255	Francais923	Franﾌ､ais 923	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 923	48.833584	2.375766	Pl156	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1521	2	1	35	4	39	39	fr. 923		Y	Y	
Man134_f123	Man134_f123.JPEG	226	26.7015	65	23.2745	30	9.9468	Man256	Francais924	Franﾌ､ais 924	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 924	48.833584	2.375766	Pl157	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1522	2	1	35	4	39	39	fr. 924		Y	Y	
Man134_f124	Man134_f124.JPEG	232	24.7319	79	25.2799	29	7.6745	Man257	Francais925	Franﾌ､ais 925	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 925	48.833584	2.375766	Pl158	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1523	2	1	35	4	39	39	fr. 925		Y	Y	
Man134_f125	Man134_f125.JPEG	230	24.2853	60	23.7232	30	8.9572	Man258	Francais926	Franﾌ､ais 926	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 926	48.833584	2.375766	Pl159	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1524	2	1	35	4	39	39	fr. 926		Y	Y	
Man134_f126	Man134_f126.JPEG	222	32.7669	70	23.9151	29	9.0781	Man259	Francais927	Franﾌ､ais 927	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 927	48.833584	2.375766	Pl160	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1525	2	1	35	4	39	39	fr. 927		Y	Y	
Man134_f127	Man134_f127.JPEG	232	26.2743	64	23.7207	30	8.7992	Man260	Francais928	Franﾌ､ais 928	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 928	48.833584	2.375766	Pl161	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1526	2	1	35	4	39	39	fr. 928		Y	Y	
Man134_f128	Man134_f128.JPEG	233	28.1104	64	21.9195	30	8.3579	Man261	Francais929	Franﾌ､ais 929	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 929	48.833584	2.375766	Pl162	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1527	2	1	35	4	39	39	fr. 929		Y	Y	
Man134_f129	Man134_f129.JPEG	229	37.486	67	22.9369	30	10.6245	Man262	Francais930	Franﾌ､ais 930	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 930	48.833584	2.375766	Pl163	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1528	2	1	35	4	39	39	fr. 930		Y	Y	
Man134_f130	Man134_f130.JPEG	230	29.4267	69	22.7926	29	7.8417	Man263	Francais931	Franﾌ､ais 931	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 931	48.833584	2.375766	Pl164	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1529	2	1	35	4	39	39	fr. 931		Y	Y	
Man134_f131	Man134_f131.JPEG	233	24.3475	64	23.7569	30	10.5454	Man264	Francais932	Franﾌ､ais 932	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 932	48.833584	2.375766	Pl165	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1530	2	1	35	4	39	39	fr. 932		Y	Y	
Man134_f132	Man134_f132.JPEG	228	25.9642	64	23.6899	30	9.3688	Man265	Francais933	Franﾌ､ais 933	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 933	48.833584	2.375766	Pl166	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1531	2	1	35	4	39	39	fr. 933		Y	Y	
Man134_f133	Man134_f133.JPEG	233	25.7914	67	22.7642	29	7.2908	Man266	Francais934	Franﾌ､ais 934	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 934	48.833584	2.375766	Pl167	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1532	2	1	35	4	39	39	fr. 934		Y	Y	
Man134_f134	Man134_f134.JPEG	235	31.9938	68	21.4307	29	10.1786	Man267	Francais935	Franﾌ､ais 935	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 935	48.833584	2.375766	Pl168	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1533	2	1	35	4	39	39	fr. 935		Y	Y	
Man134_f135	Man134_f135.JPEG	201	47.4382	78	34.9598	29	26.1187	Man268	Francais936	Franﾌ､ais 936	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 936	48.833584	2.375766	Pl169	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1534	2	1	35	4	39	39	fr. 936		Y	Y	
Man134_f136	Man134_f136.JPEG	230	34.4045	66	24.1529	30	17.4538	Man269	Francais937	Franﾌ､ais 937	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 937	48.833584	2.375766	Pl170	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1535	2	1	35	4	39	39	fr. 937		Y	Y	
Man134_f137	Man134_f137.JPEG	227	30.3739	80	25.116	28	8.6077	Man270	Francais938	Franﾌ､ais 938	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 938	48.833584	2.375766	Pl171	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1536	2	1	35	4	39	39	fr. 938		Y	Y	
Man134_f138	Man134_f138.JPEG	223	38.5902	67	25.8777	30	15.5082	Man271	Francais939	Franﾌ､ais 939	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 939	48.833584	2.375766	Pl172	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1537	2	1	35	4	39	39	fr. 939		Y	Y	
Man134_f139	Man134_f139.JPEG	232	31.9739	76	23.6066	30	7.7337	Man272	Francais940	Franﾌ､ais 940	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 940	48.833584	2.375766	Pl173	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1538	2	1	35	4	39	39	fr. 940		Y	Y	
Man134_f140	Man134_f140.JPEG	233	28.0871	79	25.6834	29	8.4129	Man273	Francais941	Franﾌ､ais 941	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 941	48.833584	2.375766	Pl174	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1539	2	1	35	4	39	39	fr. 941		Y	Y	
Man134_f141	Man134_f141.JPEG	233	28.9809	55	24.3325	31	9.2009	Man274	Francais942	Franﾌ､ais 942	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 942	48.833584	2.375766	Pl175	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1540	2	1	35	4	39	39	fr. 942		Y	Y	
Man134_f142	Man134_f142.JPEG	231	25.2969	61	23.5975	29	12.6467	Man275	Francais943	Franﾌ､ais 943	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 943	48.833584	2.375766	Pl176	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1541	2	1	35	4	39	39	fr. 943		Y	Y	
Man134_f143	Man134_f143.JPEG	228	33.7584	64	23.4486	30	14.5294	Man276	Francais944	Franﾌ､ais 944	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 944	48.833584	2.375766	Pl177	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1542	2	1	35	4	39	39	fr. 944		Y	Y	
Man134_f144	Man134_f144.JPEG	228	31.9773	68	22.5814	30	8.9445	Man277	Francais945	Franﾌ､ais 945	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 945	48.833584	2.375766	Pl178	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1543	2	1	35	4	39	39	fr. 945		Y	Y	
Man134_f145	Man134_f145.JPEG	234	27.1579	63	22.6274	30	8.9217	Man278	Francais946	Franﾌ､ais 946	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 946	48.833584	2.375766	Pl179	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1544	2	1	35	4	39	39	fr. 946		Y	Y	
Man134_f146	Man134_f146.JPEG	226	35.1346	64	22.5305	30	11.7544	Man279	Francais947	Franﾌ､ais 947	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 947	48.833584	2.375766	Pl180	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1545	2	1	35	4	39	39	fr. 947		Y	Y	
Man134_f147	Man134_f147.JPEG	232	25.1943	67	20.7326	28	7.4529	Man280	Francais948	Franﾌ､ais 948	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 948	48.833584	2.375766	Pl181	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1546	2	1	35	4	39	39	fr. 948		Y	Y	
Man134_f148	Man134_f148.JPEG	237	12.5572	62	18.8678	30	8.4662	Man281	Francais949	Franﾌ､ais 949	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 949	48.833584	2.375766	Pl182	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1547	2	1	35	4	39	39	fr. 949		Y	Y	
Man134_f149	Man134_f149.JPEG	225	34.9861	70	26.3982	30	15.903	Man282	Francais950	Franﾌ､ais 950	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 950	48.833584	2.375766	Pl183	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1548	2	1	35	4	39	39	fr. 950		Y	Y	
Man134_f150	Man134_f150.JPEG	233	23.4927	61	25.0179	31	11.4497	Man283	Francais951	Franﾌ､ais 951	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 951	48.833584	2.375766	Pl184	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1549	2	1	35	4	39	39	fr. 951		Y	Y	
Man134_f151	Man134_f151.JPEG	236	25.0652	61	22.7345	30	8.3401	Man284	Francais952	Franﾌ､ais 952	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 952	48.833584	2.375766	Pl185	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1550	2	1	35	4	39	39	fr. 952		Y	Y	
Man134_f152	Man134_f152.JPEG	226	31.4227	65	23.6212	30	9.5259	Man285	Francais953	Franﾌ､ais 953	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 953	48.833584	2.375766	Pl186	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1551	2	1	35	4	39	39	fr. 953		Y	Y	
Man134_f153	Man134_f153.JPEG	232	21.6143	65	22.2218	30	10.9855	Man286	Francais954	Franﾌ､ais 954	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 954	48.833584	2.375766	Pl187	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1552	2	1	35	4	39	39	fr. 954		Y	Y	
Man134_f154	Man134_f154.JPEG	232	26.308	71	21.7725	30	8.1212	Man287	Francais955	Franﾌ､ais 955	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 955	48.833584	2.375766	Pl188	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1553	2	1	35	4	39	39	fr. 955		Y	Y	
Man134_f155	Man134_f155.JPEG	225	34.756	69	25.9512	29	15.3023	Man288	Francais956	Franﾌ､ais 956	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 956	48.833584	2.375766	Pl189	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1554	2	1	35	4	39	39	fr. 956		Y	Y	
Man134_f156	Man134_f156.JPEG	238	15.065	59	17.713	31	7.6187	Man289	Francais957	Franﾌ､ais 957	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 957	48.833584	2.375766	Pl190	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1555	2	1	35	4	39	39	fr. 957		Y	Y	
Man134_f157	Man134_f157.JPEG	231	23.1411	69	23.7019	29	8.4846	Man290	Francais958	Franﾌ､ais 958	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 958	48.833584	2.375766	Pl191	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1556	2	1	35	4	39	39	fr. 958		Y	Y	
Man134_f158	Man134_f158.JPEG	228	28.8228	63	24.8969	30	8.8356	Man291	Francais959	Franﾌ､ais 959	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000307m/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 959	48.833584	2.375766	Pl192	"Paris, France"	parchment	143	300	216	64800	8	40	42	1300	1400	1300_1557	2	1	35	4	39	39	fr. 959		Y	Y	
